Referencia,Modelo,Cuadro,Rueda,Talla,Color,Año,E-SYSTEM,DLR ID,DLR Name,Payment,Target AVB,Categoría, Promoción, Tarifa, PVP,Sep Net,Oct Net,Nov Net,Dec Net,Jan Net,Feb Net,Mar Net,Apr Net,Mai Net
2829414,Cairon T 2.0 625,Trapez,28,M,blue metallic / desert matt,2024,BES 3 Perf. 75 nM Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  1.679,95 € ","  1.924,95 € ","  3.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829422,Cairon T 2.0 625,Trapez,28,L,blue metallic / desert matt,2024,BES 3 Perf. 75 nM Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  1.679,95 € ","  1.924,95 € ","  3.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829430,Cairon T 2.0 625,Trapez,28,XL,blue metallic / desert matt,2024,BES 3 Perf. 75 nM Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  1.679,95 € ","  1.924,95 € ","  3.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829463,Cairon T 2.0 625,Wave,28,M,blue metallic / desert matt,2024,BES 3 Perf. 75 nM Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  1.679,95 € ","  1.924,95 € ","  3.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829471,Cairon T 2.0 625,Wave,28,L,blue metallic / desert matt,2024,BES 3 Perf. 75 nM Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  1.679,95 € ","  1.924,95 € ","  3.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829489,Cairon T 2.0 625,Wave,28,XL,blue metallic / desert matt,2024,BES 3 Perf. 75 nM Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  1.679,95 € ","  1.924,95 € ","  3.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829570,Cairon T 3.0 625,Herren,28,S,anthracite / copper metallic,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  1.994,95 € ","  2.750,00 € ","  3.799,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829588,Cairon T 3.0 625,Herren,28,M,anthracite / copper metallic,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  1.994,95 € ","  2.750,00 € ","  3.799,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829596,Cairon T 3.0 625,Herren,28,L,anthracite / copper metallic,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  1.994,95 € ","  2.750,00 € ","  3.799,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829604,Cairon T 3.0 625,Herren,28,XL,anthracite / copper metallic,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  1.994,95 € ","  2.750,00 € ","  3.799,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829612,Cairon T 3.0 625,Herren,28,XXL,anthracite / copper metallic,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  1.994,95 € ","  2.750,00 € ","  3.799,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829620,Cairon T 3.0 625,Trapez,28,S,anthracite / copper metallic,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  1.994,95 € ","  2.750,00 € ","  3.799,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829638,Cairon T 3.0 625,Trapez,28,M,anthracite / copper metallic,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  1.994,95 € ","  2.750,00 € ","  3.799,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829646,Cairon T 3.0 625,Trapez,28,L,anthracite / copper metallic,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  1.994,95 € ","  2.750,00 € ","  3.799,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829653,Cairon T 3.0 625,Trapez,28,XL,anthracite / copper metallic,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  1.994,95 € ","  2.750,00 € ","  3.799,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829661,Cairon T 3.0 625,Wave,28,S,anthracite / copper metallic,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  1.994,95 € ","  2.750,00 € ","  3.799,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829679,Cairon T 3.0 625,Wave,28,M,anthracite / copper metallic,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  1.994,95 € ","  2.750,00 € ","  3.799,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829687,Cairon T 3.0 625,Wave,28,L,anthracite / copper metallic,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  1.994,95 € ","  2.750,00 € ","  3.799,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829786,Cairon T 3.0 750,Herren,28,S,shadowgrey metallic matt / black metallic matt,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  2.099,95 € ","  2.890,00 € ","  3.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829794,Cairon T 3.0 750,Herren,28,M,shadowgrey metallic matt / black metallic matt,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  2.099,95 € ","  2.890,00 € ","  3.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829836,Cairon T 3.0 750,Trapez,28,S,shadowgrey metallic matt / black metallic matt,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  2.099,95 € ","  2.890,00 € ","  3.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829844,Cairon T 3.0 750,Trapez,28,M,shadowgrey metallic matt / black metallic matt,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  2.099,95 € ","  2.890,00 € ","  3.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829851,Cairon T 3.0 750,Trapez,28,L,shadowgrey metallic matt / black metallic matt,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  2.099,95 € ","  2.890,00 € ","  3.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829869,Cairon T 3.0 750,Trapez,28,XL,shadowgrey metallic matt / black metallic matt,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  2.099,95 € ","  2.890,00 € ","  3.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829877,Cairon T 3.0 750,Wave,28,S,shadowgrey metallic matt / black metallic matt,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  2.099,95 € ","  2.890,00 € ","  3.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829885,Cairon T 3.0 750,Wave,28,M,shadowgrey metallic matt / black metallic matt,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  2.099,95 € ","  2.890,00 € ","  3.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2829893,Cairon T 3.0 750,Wave,28,L,shadowgrey metallic matt / black metallic matt,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,"  2.099,95 € ","  2.890,00 € ","  3.999,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830008,Cairon T 5.0,Herren,28,S,shadowgrey metallic matt / bronze metallic,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.110,00 € ","  4.299,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830016,Cairon T 5.0,Herren,28,M,shadowgrey metallic matt / bronze metallic,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.110,00 € ","  4.299,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830024,Cairon T 5.0,Herren,28,L,shadowgrey metallic matt / bronze metallic,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.110,00 € ","  4.299,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830032,Cairon T 5.0,Herren,28,XL,shadowgrey metallic matt / bronze metallic,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.110,00 € ","  4.299,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830040,Cairon T 5.0,Herren,28,XXL,shadowgrey metallic matt / bronze metallic,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.110,00 € ","  4.299,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830057,Cairon T 5.0,Trapez,28,S,shadowgrey metallic matt / bronze metallic,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.110,00 € ","  4.299,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830065,Cairon T 5.0,Trapez,28,M,shadowgrey metallic matt / bronze metallic,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.110,00 € ","  4.299,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830073,Cairon T 5.0,Trapez,28,L,shadowgrey metallic matt / bronze metallic,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.110,00 € ","  4.299,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830081,Cairon T 5.0,Trapez,28,XL,shadowgrey metallic matt / bronze metallic,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.110,00 € ","  4.299,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830099,Cairon T 5.0,Wave,28,S,shadowgrey metallic matt / bronze metallic,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.110,00 € ","  4.299,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830107,Cairon T 5.0,Wave,28,M,shadowgrey metallic matt / bronze metallic,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.110,00 € ","  4.299,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830149,Cairon T 5.0,Wave,28,L,shadowgrey metallic matt / bronze metallic,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.110,00 € ","  4.299,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830172,Cairon T 5.0,Wave,28,XL,shadowgrey metallic matt / bronze metallic,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.110,00 € ","  4.299,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830446,Cairon T 6.0,Trapez,28,XL,black metallic / gold metallic matt,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.399,00 € ","  4.699,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830487,Cairon T 6.0,Wave,28,S,black metallic / gold metallic matt,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.399,00 € ","  4.699,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830495,Cairon T 6.0,Wave,28,M,black metallic / gold metallic matt,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.399,00 € ","  4.699,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2830503,Cairon T 6.0,Wave,28,L,black metallic / gold metallic matt,2024,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.399,00 € ","  4.699,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810262,Cairon T 4.5,Herren,28,M,graphit grey matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.037,00 € ","  4.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810263,Cairon T 4.5,Herren,28,L,graphit grey matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.037,00 € ","  4.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810264,Cairon T 4.5,Herren,28,XL,graphit grey matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.037,00 € ","  4.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810436,Cairon T 4.5,Herren,28,S,black matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.037,00 € ","  4.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810437,Cairon T 4.5,Herren,28,M,black matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.037,00 € ","  4.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810438,Cairon T 4.5,Herren,28,L,black matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.037,00 € ","  4.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810439,Cairon T 4.5,Herren,28,XL,black matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.037,00 € ","  4.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810266,Cairon T 4.5,Wave,28,S,graphit grey matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.037,00 € ","  4.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810267,Cairon T 4.5,Wave,28,M,graphit grey matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.037,00 € ","  4.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810268,Cairon T 4.5,Wave,28,L,graphit grey matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.037,00 € ","  4.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810269,Cairon T 4.5,Wave,28,XL,graphit grey matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.037,00 € ","  4.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810440,Cairon T 4.5,Wave,28,S,mint matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.037,00 € ","  4.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810441,Cairon T 4.5,Wave,28,M,mint matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.037,00 € ","  4.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810442,Cairon T 4.5,Wave,28,L,mint matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.037,00 € ","  4.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810443,Cairon T 4.5,Wave,28,XL,mint matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.037,00 € ","  4.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810444,Cairon T 4.5,Wave,28,S,rustred,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.037,00 € ","  4.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810445,Cairon T 4.5,Wave,28,M,rustred,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.037,00 € ","  4.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810446,Cairon T 4.5,Wave,28,L,rustred,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.037,00 € ","  4.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810447,Cairon T 4.5,Wave,28,XL,rustred,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.037,00 € ","  4.199,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810279,Cairon T 6.0,Herren,28,S,black matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.399,00 € ","  4.699,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810280,Cairon T 6.0,Herren,28,M,black matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.399,00 € ","  4.699,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810282,Cairon T 6.0,Herren,28,L,black matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.399,00 € ","  4.699,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810283,Cairon T 6.0,Herren,28,XL,black matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.399,00 € ","  4.699,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810284,Cairon T 6.0,Wave,28,S,black matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.399,00 € ","  4.699,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810285,Cairon T 6.0,Wave,28,M,black matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.399,00 € ","  4.699,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810286,Cairon T 6.0,Wave,28,L,black matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.399,00 € ","  4.699,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810287,Cairon T 6.0,Wave,28,XL,black matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.399,00 € ","  4.699,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810449,Cairon T 6.0,Wave,28,S,desert matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.399,00 € ","  4.699,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810451,Cairon T 6.0,Wave,28,L,desert matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.399,00 € ","  4.699,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810452,Cairon T 6.0,Wave,28,XL,desert matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  3.399,00 € ","  4.699,95 € ",#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810531,Cairon T 2.0 625 SE,Herren,28,M,shadowgrey metallic matt / red metallic,2025,BES 3 Perf. 75 nM Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  1.784,95 € ",  -   € ,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810532,Cairon T 2.0 625 SE,Herren,28,L,shadowgrey metallic matt / red metallic,2025,BES 3 Perf. 75 nM Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  1.784,95 € ",  -   € ,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810533,Cairon T 2.0 625 SE,Herren,28,XL,shadowgrey metallic matt / red metallic,2025,BES 3 Perf. 75 nM Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  1.784,95 € ",  -   € ,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810534,Cairon T 2.0 625 SE,Herren,28,XXL,shadowgrey metallic matt / red metallic,2025,BES 3 Perf. 75 nM Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  1.784,95 € ",  -   € ,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810535,Cairon T 2.0 625 SE,Trapez,28,XS,shadowgrey metallic matt / red metallic,2025,BES 3 Perf. 75 nM Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  1.784,95 € ",  -   € ,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810536,Cairon T 2.0 625 SE,Trapez,28,S,shadowgrey metallic matt / red metallic,2025,BES 3 Perf. 75 nM Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  1.784,95 € ",  -   € ,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810537,Cairon T 2.0 625 SE,Trapez,28,M,shadowgrey metallic matt / red metallic,2025,BES 3 Perf. 75 nM Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  1.784,95 € ",  -   € ,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810538,Cairon T 2.0 625 SE,Trapez,28,L,shadowgrey metallic matt / red metallic,2025,BES 3 Perf. 75 nM Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  1.784,95 € ",  -   € ,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810540,Cairon T 2.0 625 SE,Trapez,28,XL,shadowgrey metallic matt / red metallic,2025,BES 3 Perf. 75 nM Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  1.784,95 € ",  -   € ,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810546,Cairon T 3.0 750 SE,Herren,28,S,shadowgrey metallic matt / black metallic matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  2.203,95 € ",  -   € ,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810548,Cairon T 3.0 750 SE,Herren,28,M,shadowgrey metallic matt / black metallic matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  2.203,95 € ",  -   € ,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810549,Cairon T 3.0 750 SE,Herren,28,L,shadowgrey metallic matt / black metallic matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  2.203,95 € ",  -   € ,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810550,Cairon T 3.0 750 SE,Herren,28,XL,shadowgrey metallic matt / black metallic matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  2.203,95 € ",  -   € ,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
2810552,Cairon T 3.0 750 SE,Trapez,28,S,shadowgrey metallic matt / black metallic matt,2025,BES 3 CX Smart Sys.,#REF!,#REF!,#REF!,#REF!,CAIRON T / TR / TF,,"  2.203,95 € ",  -   € ,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
